Time(Not Pruning),Time(Pruning),"Diff Time (Pruning, %)",Time(Additional),"Diff Time (Additional, %)",CAND.(Not Pruning),CAND.(Pruning),"Pruning Ratio (Pruning, %)",Time(Additional),"Diff Time (Additional, %)"
0.4107476961798966,0.2226393111050129,184.4901936415704,0.21916725300252438,187.41289611143029,195987,96410,50.80796175256522,91558,53.28363615954119
0.32753530563786626,0.1923336647450924,170.2953594067695,0.18655743217095733,175.56808207872402,150491,78655,47.734416011588735,74441,50.53458346346293
0.39139377418905497,0.2906025010161102,134.68355324559207,0.2887679752893746,135.53918982769434,183833,131872,28.265327770313277,128951,29.854269908014345
0.32843784894794226,0.20726523082703352,158.46258807490457,0.2031874442473054,161.64278760659587,149351,86973,41.76604107103401,83705,43.95417506411072
0.3402634640224278,0.1767360740341246,192.5263225869377,0.17536512529477477,194.03143210514182,156707,70434,55.05369894133638,67551,56.893438072326056
0.34317129012197256,0.23776367120444775,144.33293714870643,0.23383400309830904,146.7585062800707,161480,108332,32.913054248204105,104347,35.38085211790933
0.43565849494189024,0.24713168619200587,176.28597192648573,0.24411640595644712,178.46342331437413,208920,108572,48.03178250047865,105095,49.6960559065671
0.45946657098829746,0.25413018511608243,180.799683744149,0.25163271464407444,182.5941319427391,228388,117392,48.59975130041858,113211,50.43040790234163
0.27593535697087646,0.11638414394110441,237.09016333918487,0.11192745110020041,246.53054658043794,120066,40533,66.24106741292289,36962,69.21526493761765
0.39820575900375843,0.16092047607526183,247.45499685044385,0.15578496176749468,255.61245096177575,189270,62654,66.89702541343055,58998,68.82865747345062
0.41446100268512964,0.27966882288455963,148.19707052444988,0.27672090381383896,149.77581995899877,198270,125057,36.92590911383466,121297,38.82231300751501
0.4406661535613239,0.17679733224213123,249.2493229240662,0.16931398212909698,260.2656602957508,211912,69864,67.03159802182037,64120,69.74215712182416
0.4983742516487837,0.20822728797793388,239.34146983732364,0.20504381181672215,243.057445739574,249517,91318,63.402092843373396,87922,64.76312235238481
0.4050002610310912,0.20961070200428367,193.2154499548475,0.2056844220496714,196.90371151845733,189403,86924,54.106323553481204,83596,55.86342349382006
0.4232278186827898,0.3213832681067288,131.6894377159172,0.3207501652650535,131.94936885942158,204137,149109,26.956406726855008,146462,28.253084938056304
0.4698686208575964,0.2184498650021851,215.09220014985883,0.21376670617610216,219.80439763641962,226981,94457,58.38550363246263,90594,60.08740819716188
