Time(Not Pruning),Time(Pruning),"Diff Time (Pruning, %)",Time(Additional),"Diff Time (Additional, %)",CAND.(Not Pruning),CAND.(Pruning),"Pruning Ratio (Pruning, %)",Time(Additional),"Diff Time (Additional, %)"
0.5671814810484648,0.3376976680010557,167.95540354358965,0.3192454967647791,177.6631109275648,275842,151521,45.06964131640577,134527,51.2304145126558
0.5439072549343109,0.3638187157921493,149.4995258146771,0.3452340508811176,157.54739532387757,266617,166411,37.584250066574896,150081,43.70914082747912
0.5362870837561786,0.40326676331460476,132.98568901345317,0.39784851344302297,134.7968047222531,257368,187517,27.14051474930838,179344,30.316123216561493
0.566914773080498,0.38168801786378026,148.52831279676766,0.3741090828552842,151.5372919453539,278710,179357,35.647447167306524,167891,39.76140073911951
0.5444802618585527,0.3223612178117037,168.90377370909187,0.31194133730605245,174.54572278259846,266129,144491,45.70640554017037,135042,49.25693930387143
0.5719117969274521,0.3989906022325158,143.33966607919368,0.38888665568083525,147.06387801509655,288204,192794,33.10502283105022,181797,36.920722821334884
0.6146603859961033,0.3546503419056535,173.31447720967358,0.34892039792612195,176.16063424479051,305241,162234,46.850521391294095,152542,50.02571738396873
0.6967090321704745,0.4172537690028548,166.9748924822073,0.3957634069956839,176.04180170656167,358679,198718,44.59725827271739,183650,48.79822905717926
0.5070538483560085,0.21691860910505056,233.75304241898843,0.2066540219821036,245.36364862035919,245169,89385,63.54147547202134,80758,67.06027270984505
0.590833866968751,0.2703604898415506,218.53558088869397,0.25636060209944844,230.46983901978524,286299,116459,59.322596306658426,102186,64.30794379302756
0.7121347007341683,0.5340130059048533,133.3553102377157,0.5242494712583721,135.8388972762928,357670,258898,27.615399670086944,247911,30.687225654933314
0.6049495209008455,0.2738719219341874,220.8877480496951,0.24771978287026286,244.20719003200196,296557,116728,60.6389328189859,98673,66.72713845904835
0.6929956921376288,0.31659625098109245,218.88941830173957,0.31281700916588306,221.53389100723155,351135,146046,58.4074501260199,134642,61.65520383897931
0.6636963412165642,0.39820410730317235,166.67239966745484,0.3845651028677821,172.58361101078654,331982,182947,44.892494171370736,169154,49.04723750082836
0.5950694070197642,0.4556766143068671,130.5902888883004,0.45151509484276175,131.7939120566932,298441,220821,26.008490790474497,212628,28.753757024001388
0.679540493991226,0.3607478952035308,188.36991234774501,0.33594160294160247,202.27935094700138,342882,166459,51.452977992428885,149801,56.31120910400663
0.6621960387565196,0.360189993865788,183.8463172309177,0.3445018921047449,192.21840400086413,328843,164531,49.966701435031304,149012,54.685974766073784
0.6090372279286385,0.3068931931629777,198.45250448588644,0.30075543420389295,202.50248496449447,315134,148785,52.78675103289394,135916,56.870410682439854
0.5681014521978796,0.3671227400191128,154.74428311586027,0.3593410481698811,158.0953400929875,275615,168095,39.01093917239628,157192,42.96681965785607
0.5980111751705408,0.4227760611101985,141.4486841095448,0.4076107810251415,146.71132438316332,302707,205327,32.16972187626979,190866,36.94694869956757
