Time(Not Pruning),Time(Pruning),"Diff Time (Pruning, %)",Time(Additional),"Diff Time (Additional, %)",CAND.(Not Pruning),CAND.(Pruning),"Pruning Ratio (Pruning, %)",Time(Additional),"Diff Time (Additional, %)"
1.3340835999697447,0.791441002395004,168.5638722194874,0.6884691193699837,193.77537240748885,681467,392033,42.47219601242613,302509,55.60914908572242
1.9172717928886414,1.129655493889004,169.72181370872224,1.0133279748260975,189.20545376413537,1005761,577885,42.54251258499783,479623,52.31242810170607
2.0376628818921745,0.5629666540771723,361.9509019112966,0.4230909771285951,481.6134098914719,1084805,276431,74.51790874857693,161271,85.13364153004457
0.9493140378035605,0.8204299360513687,115.70933678657505,0.7925517843104899,119.77943354571485,449510,392164,12.757446997842095,351649,21.770594647505064
3.0710059073753655,0.8577772327698767,358.019050873929,0.5951509959995747,516.0044976850817,1630177,429018,73.68273506496534,216945,86.69193590634637
3.0923511581495404,1.9638372943736613,157.4647333060147,1.7910232758149505,172.6583456455897,1646115,1028559,37.51596941890452,881260,46.46425067507434
2.060156541876495,1.5962937702424824,129.05873469415033,1.5266064228489995,134.95007691843506,1081450,823459,23.856026630912197,765147,29.24804660409636
2.7518675080500543,2.369008414912969,116.16115378598818,2.3640504330396652,116.40477164066839,1442605,1234957,14.393960924854682,1213238,15.899501249475776
0.14216560078784823,0.08677277388051152,163.8366441801367,0.0919742239639163,154.57113380333954,54170,25691,52.573380099686176,22664,58.1613439172974
2.4936022832989693,1.9425571979954839,128.366994077297,1.709434192162007,145.8729616344684,1281596,994841,22.374835751672123,810806,36.7346652143109
2.3168575251474977,1.3627699902281165,170.01089998758152,1.0826103929430246,214.00658447857973,1216528,692291,43.09288401089001,485291,60.10852195757106
1.6545568420551717,1.5688205030746758,105.4650190262343,1.5417617629282176,107.31598628524333,834225,786580,5.711288920854685,748438,10.28343672270671
0.45037924172356725,0.3777639321051538,119.22240411194163,0.35008863685652614,128.6472036817757,217245,175670,19.137379456374134,147350,32.17335266634444
2.520420442800969,1.7784434650093317,141.72058276745636,1.5804596659727395,159.4738857982626,1327354,922893,30.47122320044238,752487,43.309245310595365
1.8657255666330457,1.5962324980646372,116.88307116257546,1.5617434736341238,119.46427810526181,960450,813395,15.311052110989635,771219,19.70232703420271
2.7353320117108524,1.8782355319708586,145.63306705419583,1.6276856330223382,168.0503873854192,1394552,941122,32.51438454786914,730189,47.63988721826078
1.0038292743265629,0.5201652748510242,192.9827543013248,0.5190644059330225,193.39204592967064,508257,253680,50.08824275907661,244138,51.96563943044562
1.6230505551211536,0.573055936023593,283.2272476546394,0.45064090797677636,360.1649398427,858956,279625,67.4459460088759,186689,78.26559218400011
3.3921279897913337,1.4158866852521896,239.57623340367437,1.249854311812669,271.4018712206318,1801743,732870,59.324387551387744,584626,67.55219806598387
2.682052053976804,1.076720119919628,249.09463511994247,0.9245094037614763,290.10543787489416,1447519,562695,61.12693512140428,438489,69.70754788020054
2.33386035496369,1.9673828138038516,118.62766811768928,1.882291560061276,123.99037452453507,1218306,1024561,15.902819160375145,947955,22.190730407631577
2.7545531392097473,1.3956779167056084,197.3630954705983,1.1383811081759632,241.97108678510918,1462731,708570,51.55842051614412,509977,65.13528461487451
2.355801655910909,1.5770446988753974,149.38077897163276,1.1187360091134906,210.5770831295307,1215492,796760,34.449589137567344,461310,62.04746719846778
2.4911088892258704,0.45745785580947995,544.554838787894,0.32052705297246575,777.1914620385769,1364341,226840,83.37365805176272,113105,91.70991709550619
1.470775404945016,1.1735864467918873,125.32314163694747,1.0552697838284075,139.37435028312834,752364,588118,21.830656437575428,493404,34.41950970540856
1.3671280490234494,0.746883041691035,183.04446248077923,0.6228279997594655,219.50330581660276,707315,370649,47.59774640718775,270428,61.76696379972148
2.05619514035061,0.8619102071970701,238.56256988037669,0.7058046758174896,291.3263698584948,1077231,431727,59.92252358129315,308126,71.39647856402202
1.2394482740201056,0.46010734094306827,269.3824166073172,0.34390522399917245,360.404026320661,649325,221525,65.8838024101952,126305,80.54826165633543
1.0587493903003633,0.7476544249802828,141.60945952112633,0.6656270129606128,159.06046024051804,534046,360327,32.52884582975997,288331,46.010081528557464
1.3953012800775468,1.3599223610945046,102.6015396169064,1.3551970850676298,102.95928875967996,702737,683356,2.757930776378643,665856,5.248193847769514
1.5453958646394312,0.9751066546887159,158.48480340161038,0.956538591068238,161.5612667455029,815868,502013,38.46884545048954,478545,41.345291150038975
2.497278453782201,1.6100628026761115,155.10441267455118,1.285270741675049,194.2997979186536,1264981,790604,37.5007213547081,530514,58.06150448109497
1.9741298388689756,1.866441601421684,105.7697083779779,1.8609840362332761,106.07989109163516,1020738,957113,6.23323516906396,941719,7.741359682896103
